ir_tab,uv_tab,reflection_tab
6.283185307179586,50.26548245743669,0.5020485129773206
6.283185307179586,79.58701389094142,0.5025166823479401
6.283185307179586,108.90854532444617,0.5025412772070424
6.283185307179586,138.2300767579509,0.5028126233456198
6.283185307179586,167.55160819145564,0.5030046559908915
6.283185307179586,196.87313962496037,0.5034425146168521
6.283185307179586,226.19467105846513,0.5043273465019006
6.283185307179586,255.51620249196986,0.5055387044836361
6.283185307179586,284.8377339254746,0.5072981677996625
6.283185307179586,314.1592653589793,0.509772920015365
